위도,경도
37.0109,127.4546
37.0118,127.4553
37.0123,127.4552
37.0132,127.4555
37.0134,127.4556
37.0113,127.4543
37.0115,127.4538
37.0118,127.4542
37.0126,127.4538
37.0134,127.4532
37.0142,127.4522
37.0153,127.4515
37.0164,127.4513
37.0165,127.4510
37.0169,127.4500
37.0170,127.4490
37.0172,127.4516
37.0183,127.4520
37.0158,127.4518
37.0166,127.4516
37.0128,127.4592
37.0131,127.4595
37.0122,127.4596
37.0117,127.4592
37.0116,127.4599
37.0121,127.4602
37.0475,127.4732
37.0474,127.4730
37.0479,127.4733
37.0482,127.4741
37.0487,127.4747
37.0477,127.4741
37.0428,127.4743
37.0427,127.4753
37.0406,127.4700
37.0400,127.4727
37.0397,127.4727
37.0395,127.4727
37.0395,127.4714
37.0394,127.4742
37.0387,127.4731
37.0385,127.4726
37.0382,127.4754
37.0380,127.4768
37.0376,127.4766
37.0371,127.4768
36.9917,127.4981
36.9940,127.4501
36.9938,127.4505
36.9935,127.4511
36.9923,127.4793
36.9879,127.5086
36.9885,127.5069
37.0466,127.5337
36.9887,127.5032
36.9915,127.4984
37.0323,127.5056
37.0328,127.5053
37.0329,127.5041
37.0352,127.5036
37.0357,127.5017
37.0377,127.5003
37.0378,127.5000
37.0387,127.5007
37.0391,127.5001
37.0397,127.5005
37.0400,127.5007
37.0401,127.5004
37.0405,127.5001
37.0408,127.5003
37.0420,127.5003
37.0390,127.4987
37.0387,127.4987
37.0426,127.4999
37.0366,127.5002
37.0364,127.4998
37.0348,127.4997
37.0340,127.4991
37.0331,127.5001
36.9917,127.4812
36.9900,127.4803
37.0457,127.5254
36.9890,127.5092
37.0452,127.5248
36.9924,127.4943
37.0231,127.4976
37.0230,127.4975
37.0233,127.4976
37.0235,127.4974
37.0241,127.4978
37.0244,127.4977
37.0246,127.4972
37.0186,127.4899
37.0195,127.4904
37.0198,127.4897
37.0192,127.4953
37.0189,127.4954
37.0202,127.4956
37.0213,127.5017
37.0230,127.4903
37.0234,127.4908
37.0236,127.4909
37.0237,127.4909
37.0239,127.4909
37.0242,127.4909
37.0242,127.4914
37.0239,127.4913
37.0237,127.4913
37.0235,127.4912
37.0230,127.4979
37.0274,127.4819
37.0301,127.4807
37.0303,127.4798
37.0303,127.4789
37.0301,127.4782
37.0307,127.4788
37.0311,127.4790
37.0311,127.4800
37.0311,127.4805
37.0310,127.4782
37.0313,127.4777
37.0323,127.4774
37.0306,127.4778
37.0305,127.4773
37.0305,127.4769
37.0297,127.4762
37.0297,127.4755
37.0297,127.4767
37.0204,127.4757
37.0208,127.4766
37.0221,127.4763
37.0189,127.4747
37.0192,127.4745
37.0195,127.4743
37.0200,127.4740
37.0202,127.4734
37.0208,127.4722
37.0211,127.4719
37.0214,127.4716
37.0216,127.4710
37.0212,127.4733
37.0188,127.4732
37.0183,127.4724
37.0164,127.4694
37.0159,127.4684
37.0161,127.4678
37.0166,127.4679
37.0163,127.4686
37.0169,127.4685
37.0172,127.4684
37.0291,127.4766
37.0286,127.4766
37.0299,127.4780
37.0349,127.4773
37.0261,127.4687
37.0387,127.4890
37.0382,127.4889
37.0391,127.4886
37.0389,127.4882
37.0396,127.4881
37.0398,127.4889
37.0399,127.4894
37.0408,127.4892
37.0411,127.4888
37.0390,127.4893
37.0413,127.4891
37.0415,127.4888
37.0421,127.4893
37.0424,127.4892
37.0430,127.4890
37.0437,127.4892
37.0438,127.4896
37.0457,127.4923
37.0470,127.5165
37.0479,127.5180
37.0488,127.5178
37.0490,127.5178
37.0495,127.5178
37.0494,127.5171
37.0499,127.5172
37.0223,127.4873
37.0211,127.4860
37.0211,127.4854
37.0221,127.4854
37.0206,127.4851
37.0200,127.4849
37.0193,127.4851
37.0204,127.4855
37.0199,127.4858
37.0194,127.4857
37.0191,127.4874
37.0152,127.4835
37.0160,127.4825
37.0157,127.4830
37.0161,127.4831
37.0165,127.4832
37.0168,127.4830
37.0173,127.4831
37.0176,127.4834
37.0113,127.4845
37.0129,127.4845
37.0128,127.4858
37.0110,127.4838
37.0106,127.4828
37.0108,127.4822
37.0103,127.4817
37.0101,127.4820
37.0113,127.4830
37.0111,127.4822
37.0118,127.4825
37.0122,127.4828
37.0116,127.4840
37.0071,127.4813
37.0091,127.4840
37.0184,127.4760
37.0187,127.4762
37.0190,127.4760
37.0193,127.4760
37.0384,127.5372
37.0389,127.5370
37.0391,127.5370
37.0385,127.5349
37.0390,127.5360
37.0396,127.5357
37.0400,127.5359
37.0402,127.5367
37.0387,127.5383
37.0391,127.5377
37.0395,127.5378
37.0399,127.5378
37.0403,127.5378
37.0401,127.5362
37.0287,127.5187
37.0291,127.5182
37.0297,127.5175
37.0300,127.5176
37.0502,127.5177
37.0498,127.5179
37.0495,127.5183
37.0497,127.5188
37.0500,127.5191
37.0499,127.5200
37.0494,127.5219
37.0490,127.5187
37.0466,127.5195
37.0466,127.5225
37.0467,127.5235
37.0467,127.5242
37.0467,127.5243
37.0471,127.5246
37.0475,127.5243
37.0467,127.5251
37.0462,127.5249
37.0465,127.5248
37.0462,127.5259
37.0457,127.5261
37.0481,127.5252
37.0472,127.5251
37.0478,127.5323
37.0479,127.5342
37.0482,127.5347
37.0470,127.5262
37.0563,127.5181
37.0557,127.5180
37.0547,127.5246
37.0474,127.5337
37.0481,127.5335
36.9924,127.4968
36.9940,127.5101
37.0016,127.5063
37.0029,127.5041
37.0033,127.5105
37.0047,127.4803
37.0003,127.4824
37.0007,127.4826
37.0004,127.4830
36.9999,127.4831
36.9994,127.4831
36.9993,127.4844
36.9994,127.4848
36.9995,127.4862
36.9998,127.4867
37.0002,127.4873
36.9974,127.4845
36.9975,127.4833
36.9973,127.4834
37.0021,127.4877
37.0029,127.4875
37.0051,127.4838
37.0050,127.4860
36.9928,127.4963
36.9921,127.4970
36.9933,127.4962
36.9945,127.4989
36.9946,127.4992
36.9950,127.4982
36.9952,127.4991
36.9923,127.4997
36.9925,127.4993
36.9918,127.4995
36.9914,127.4990
36.9911,127.4989
36.9871,127.5081
36.9885,127.5091
36.9887,127.5093
36.9873,127.5111
36.9891,127.5098
36.9892,127.5102
36.9889,127.5086
36.9884,127.5078
36.9887,127.5068
36.9881,127.5072
36.9876,127.5058
36.9858,127.5000
36.9860,127.4989
36.9858,127.4986
36.9860,127.4982
36.9858,127.4966
36.9869,127.4967
36.9864,127.4949
36.9856,127.4990
36.9852,127.4992
36.9845,127.4999
36.9845,127.4992
36.9841,127.4988
36.9836,127.4990
36.9794,127.4931
36.9794,127.4925
36.9794,127.4918
36.9793,127.4914
36.9817,127.5150
36.9810,127.5152
36.9832,127.5143
36.9829,127.5140
36.9826,127.5142
36.9826,127.5135
36.9835,127.5146
36.9836,127.5151
36.9833,127.5158
36.9833,127.5166
36.9838,127.5149
36.9842,127.5144
36.9848,127.5143
36.9845,127.5146
36.9911,127.4798
36.9914,127.4798
36.9920,127.4797
36.9917,127.4795
36.9913,127.4774
36.9916,127.4785
36.9920,127.4790
36.9924,127.4786
36.9926,127.4780
36.9925,127.4797
36.9928,127.4800
36.9925,127.4803
36.9930,127.4794
36.9933,127.4796
36.9931,127.4790
36.9934,127.4785
36.9937,127.4782
36.9941,127.4777
36.9948,127.4772
36.9932,127.4805
36.9944,127.4793
36.9958,127.4815
36.9992,127.4767
36.9995,127.4749
36.9999,127.4750
36.9994,127.4721
36.9994,127.4696
37.0011,127.4690
36.9957,127.4694
36.9963,127.4688
36.9961,127.4675
36.9962,127.4668
36.9968,127.4680
36.9971,127.4683
36.9976,127.4676
36.9976,127.4680
36.9985,127.4673
36.9995,127.4663
37.0000,127.4658
37.0005,127.4652
36.9979,127.4673
36.9975,127.4669
36.9972,127.4665
36.9966,127.4660
37.0007,127.4816
37.0008,127.4807
37.0005,127.4797
37.0011,127.4799
37.0012,127.4808
37.0020,127.4805
37.0027,127.4806
37.0028,127.4815
37.0034,127.4806
37.0040,127.4807
36.9850,127.5143
36.9908,127.5116
36.9922,127.5122
36.9931,127.5123
36.9947,127.5121
36.9954,127.5121
36.9958,127.5123
36.9961,127.5124
36.9964,127.5122
36.9956,127.5105
36.9954,127.5089
36.9957,127.5091
36.9967,127.4989
36.9992,127.5005
36.9993,127.5016
36.9994,127.5035
37.0000,127.5041
37.0005,127.5043
37.0000,127.5049
37.0006,127.5052
37.0003,127.5061
36.9994,127.5070
36.9990,127.5074
36.9993,127.5101
37.0010,127.5056
37.0013,127.5065
37.0021,127.5063
37.0014,127.5071
37.0018,127.5076
37.0022,127.5082
37.0027,127.5086
37.0027,127.5081
37.0025,127.5077
37.0031,127.5083
37.0036,127.5087
37.0037,127.5095
37.0033,127.5077
37.0032,127.5072
37.0040,127.5065
37.0077,127.5045
37.0093,127.5051
37.0102,127.5080
37.0098,127.5090
37.0179,127.5075
37.0152,127.5056
37.0133,127.5066
37.0138,127.5048
37.0142,127.5029
37.0137,127.5022
37.0131,127.5014
37.0130,127.5013
37.0125,127.5010
37.0129,127.5007
37.0128,127.5002
37.0127,127.4996
37.0125,127.4986
37.0127,127.4977
37.0130,127.4957
37.0108,127.4973
37.0089,127.4966
37.0087,127.4976
37.0092,127.4946
37.0094,127.4943
37.0101,127.4946
37.0105,127.4942
37.0092,127.4937
37.0093,127.4930
37.0031,127.4958
37.0038,127.4965
37.0170,127.4951
37.0161,127.4946
37.0185,127.4917
37.0179,127.4917
37.0171,127.4913
37.0247,127.4961
37.0249,127.4968
37.0252,127.4967
37.0257,127.4968
37.0261,127.4967
37.0264,127.4966
37.0263,127.4963
37.0266,127.4958
37.0269,127.4950
37.0271,127.4948
37.0275,127.4934
37.0277,127.4943
37.0330,127.4900
37.0352,127.4883
37.0373,127.4893
37.0252,127.5253
37.0249,127.5254
37.0245,127.5254
37.0252,127.5259
37.0255,127.5261
37.0260,127.5267
37.0259,127.5270
37.0247,127.5274
37.0264,127.5271
37.0262,127.5273
37.0266,127.5277
37.0273,127.5279
37.0283,127.5272
37.0281,127.5261
37.0277,127.5258
37.0270,127.5263
37.0269,127.5268
37.0244,127.5354
37.0241,127.5355
37.0236,127.5353
37.0232,127.5342
37.0211,127.5344
37.0213,127.5339
37.0246,127.5362
37.0256,127.5362
37.0252,127.5362
37.0251,127.5354
37.0249,127.5355
37.0299,127.5354
37.0309,127.5360
37.0313,127.5364
37.0318,127.5360
37.0318,127.5350
37.0315,127.5340
37.0319,127.5344
37.0323,127.5339
37.0375,127.5379
37.0309,127.5172
37.0329,127.5180
37.0334,127.5184
37.0339,127.5176
37.0325,127.5175
37.0302,127.5169
37.0304,127.5163
37.0294,127.5164
37.0286,127.5163
37.0290,127.5158
37.0285,127.5168
37.0287,127.5174
37.0289,127.5178
37.0286,127.5179
37.0266,127.5133
37.0033,127.5115
37.0101,127.5149
37.0130,127.5170
37.0172,127.5134
37.0210,127.5086
37.0195,127.5006
37.0180,127.5005
37.0175,127.4985
37.0190,127.4937
37.0188,127.4937
37.0181,127.4886
37.0242,127.5012
37.0248,127.5013
37.0253,127.5015
37.0250,127.5018
37.0276,127.5028
37.0303,127.5038
37.0315,127.5065
37.0313,127.5068
37.0277,127.5019
37.0219,127.4981
37.0223,127.4980
37.0242,127.4972
37.0283,127.4938
36.9981,127.4691
36.9986,127.4688
37.0003,127.4693
37.0000,127.4684
37.0010,127.5003
37.0011,127.5007
37.0042,127.5112
36.9805,127.5009
37.0467,127.5240
37.0043,127.4626
37.0447,127.4914
37.0445,127.4909
37.0446,127.4888
37.0444,127.4883
37.0422,127.4902
37.0425,127.4899
37.0191,127.5007
37.0189,127.5007
37.0188,127.5008
37.0185,127.5001
37.0186,127.5004
37.0187,127.5001
37.0189,127.5001
37.0224,127.4976
37.0124,127.5162
36.9978,127.4677
36.9974,127.4682
37.0024,127.4806
37.0088,127.4814
37.0092,127.4817
37.0216,127.4785
37.0188,127.4777
37.0230,127.4775
37.0211,127.4755
37.0294,127.4780
37.0302,127.4776
37.0302,127.4768
37.0309,127.4777
37.0271,127.4754
37.0384,127.4742
37.0386,127.4730
37.0392,127.4722
37.0408,127.4714
37.0429,127.4748
37.0341,127.4868
37.0395,127.4899
37.0360,127.4944
37.0369,127.4953
37.0387,127.4953
37.0380,127.5047
37.0386,127.5055
37.0419,127.4995
37.0302,127.5036
37.0181,127.5100
37.0475,127.5209
37.0461,127.5198
37.0463,127.5243
37.0470,127.5281
37.0310,127.5364
37.0304,127.5355
37.0302,127.5358
37.0306,127.5358
37.0310,127.5356
37.0450,127.4885
37.0451,127.4916
37.0334,127.4762
37.0215,127.4988
37.0216,127.4989
37.0212,127.4993
36.9996,127.4765
37.0008,127.4824
37.0002,127.4832
36.9869,127.4911
36.9920,127.4947
36.9890,127.5084
36.9995,127.5052
36.9993,127.5075
36.9991,127.5095
36.9993,127.5105
37.0032,127.4608
37.0056,127.4594
37.0067,127.4685
37.0164,127.4689
37.0167,127.4675
37.0168,127.4666
37.0338,127.4803
37.0353,127.4818
37.0411,127.4749
37.0427,127.4877
37.0416,127.4909
37.0496,127.5165
37.0180,127.4973
37.0092,127.4925
37.0096,127.4928
37.0141,127.5027
37.0141,127.5037
37.0150,127.5008
37.0690,127.5975
37.0695,127.5974
37.0708,127.5966
37.0685,127.5967
37.0679,127.5963
37.0680,127.5958
37.0684,127.5958
37.0690,127.5954
37.0695,127.5941
37.0697,127.5931
37.0680,127.5953
37.0682,127.5946
37.0674,127.5956
37.0676,127.5943
37.0673,127.5941
37.0663,127.5942
37.0669,127.5974
37.0647,127.5965
37.0636,127.6014
37.0640,127.5985
37.0644,127.5985
37.0603,127.6003
37.0587,127.5981
37.0594,127.5973
37.0595,127.5968
37.0594,127.5963
37.0601,127.5961
37.0572,127.5949
37.0566,127.5954
37.0575,127.5926
37.0579,127.5914
37.0578,127.5912
37.0636,127.5927
37.0623,127.5867
37.0625,127.5855
37.0629,127.5864
37.0617,127.5821
37.0609,127.5799
37.0584,127.5761
37.0579,127.5758
37.0578,127.5760
37.0567,127.5749
37.0616,127.5785
37.0611,127.5774
37.0612,127.5764
37.0616,127.5769
37.0621,127.5770
37.0620,127.5775
37.0558,127.6010
37.0623,127.5782
37.0627,127.5782
37.0621,127.5793
37.0646,127.5826
37.0643,127.5861
37.0661,127.5839
37.0664,127.5827
37.0666,127.5833
37.0564,127.6026
37.0568,127.6035
37.0645,127.6080
37.0565,127.6044
37.0564,127.6039
37.0581,127.6075
37.0581,127.6045
37.0582,127.6036
37.0589,127.6032
37.0572,127.6002
37.0599,127.6119
37.0595,127.6124
37.0591,127.6129
37.0586,127.6135
37.0646,127.6078
37.0640,127.6088
37.0637,127.6094
37.0632,127.6105
37.0627,127.6115
37.0622,127.6123
37.0620,127.6128
37.0622,127.6129
37.0627,127.6123
37.0620,127.6132
37.0631,127.6127
37.0620,127.6134
37.0627,127.6136
37.0624,127.6136
37.0617,127.6137
37.0619,127.6138
37.0619,127.6145
37.0622,127.6143
37.0629,127.6143
37.0620,127.6148
37.0612,127.6161
37.0611,127.6154
37.0612,127.6147
37.0615,127.6147
37.0523,127.6141
37.0520,127.6145
37.0518,127.6149
37.0518,127.6152
37.0516,127.6154
37.0514,127.6158
37.0512,127.6164
37.0511,127.6170
37.0515,127.6168
37.0516,127.6170
37.0521,127.6167
37.0517,127.6159
37.0520,127.6156
37.0522,127.6152
37.0523,127.6149
37.0526,127.6146
37.0516,127.6136
37.0515,127.6143
37.0513,127.6146
37.0507,127.6146
37.0506,127.6141
37.0508,127.6153
37.0510,127.6157
37.0507,127.6158
37.0502,127.6171
37.0491,127.6208
37.0493,127.6207
37.0495,127.6209
37.0514,127.6129
37.0496,127.6121
37.0498,127.6122
37.0504,127.6126
37.0489,127.6110
37.0484,127.6106
37.0478,127.6113
37.0481,127.6122
37.0487,127.6101
37.0497,127.6103
37.0501,127.6114
37.0503,127.6105
37.0505,127.6107
37.0509,127.6105
37.0512,127.6101
37.0514,127.6090
37.0516,127.6102
37.0503,127.6117
37.0521,127.6078
37.0527,127.6079
37.0529,127.6072
37.0532,127.6062
37.0527,127.6052
37.0526,127.6022
37.0520,127.6025
37.0551,127.6057
37.0518,127.6018
37.0517,127.6013
37.0516,127.6007
37.0510,127.6000
37.0504,127.5999
37.0498,127.5997
37.0491,127.5992
37.0484,127.5988
37.0479,127.5985
37.0472,127.5984
37.0466,127.5984
37.0453,127.5984
37.0449,127.5984
37.0439,127.5985
37.0432,127.5988
37.0430,127.5997
37.0423,127.5994
37.0418,127.5998
37.0411,127.6002
37.0405,127.6004
37.0400,127.6004
37.0391,127.6004
37.0385,127.6003
37.0379,127.6003
37.0372,127.6002
37.0363,127.6001
37.0358,127.6001
37.0352,127.6003
37.0347,127.6010
37.0341,127.6019
37.0336,127.6028
37.0327,127.6047
37.0331,127.6042
37.0331,127.6038
37.0334,127.6036
37.0339,127.6032
37.0335,127.6040
37.0341,127.6036
37.0346,127.6034
37.0346,127.6043
37.0348,127.6045
37.0349,127.6046
37.0351,127.6047
37.0359,127.6044
37.0358,127.6039
37.0371,127.6053
37.0371,127.6058
37.0381,127.6061
37.0340,127.6068
37.0344,127.6071
37.0351,127.6076
37.0347,127.6072
37.0352,127.6073
37.0360,127.6081
37.0363,127.6086
37.0472,127.6025
37.0468,127.6028
37.0471,127.6032
37.0468,127.6038
37.0472,127.6044
37.0480,127.6044
37.0462,127.6028
37.0462,127.6033
37.0458,127.6032
37.0460,127.6038
37.0457,127.6028
37.0452,127.6024
37.0458,127.6041
37.0455,127.6047
37.0453,127.6051
37.0448,127.6060
37.0444,127.6063
37.0448,127.6069
37.0440,127.6067
37.0434,127.6071
37.0431,127.6070
37.0434,127.6065
37.0434,127.6062
37.0430,127.6062
37.0428,127.6061
37.0429,127.6057
37.0426,127.6046
37.0425,127.6041
37.0421,127.6041
37.0416,127.6044
37.0412,127.6044
37.0410,127.6050
37.0407,127.6049
37.0416,127.6041
37.0411,127.6037
37.0421,127.6029
37.0423,127.6036
37.0427,127.6033
37.0429,127.6031
37.0429,127.6043
37.0437,127.6057
37.0440,127.6052
37.0400,127.6039
37.0401,127.6043
37.0405,127.6046
37.0403,127.6048
37.0399,127.6049
37.0396,127.6052
37.0315,127.6028
37.0314,127.6025
37.0313,127.6022
37.0311,127.6010
37.0312,127.6001
37.0314,127.5999
37.0317,127.6009
37.0316,127.6015
37.0304,127.6001
37.0299,127.5990
37.0291,127.5989
37.0289,127.5965
37.0275,127.5941
37.0270,127.5937
37.0266,127.5934
37.0263,127.5930
37.0261,127.5924
37.0255,127.5920
37.0298,127.5947
37.0294,127.5926
37.0289,127.5903
37.0280,127.5891
37.0266,127.5878
37.0263,127.5876
37.0261,127.5874
37.0252,127.5866
37.0266,127.5855
37.0259,127.5850
37.0261,127.5860
37.0269,127.5855
37.0269,127.5863
37.0266,127.5868
37.0272,127.5868
37.0280,127.5862
37.0271,127.5873
37.0320,127.5952
37.0328,127.5953
37.0336,127.5955
37.0348,127.5932
37.0361,127.5930
37.0363,127.5930
37.0364,127.5931
37.0366,127.5931
37.0370,127.5931
37.0372,127.5929
37.0375,127.5930
37.0377,127.5928
37.0389,127.5913
37.0388,127.5928
37.0373,127.5935
37.0362,127.5942
37.0359,127.5943
37.0362,127.5939
37.0352,127.5942
37.0352,127.5952
37.0356,127.5964
37.0361,127.5973
37.0373,127.5958
37.0392,127.5954
37.0399,127.5981
37.0412,127.5913
37.0409,127.5933
37.0413,127.5953
37.0454,127.5917
37.0466,127.5911
37.0454,127.5864
37.0458,127.5855
37.0454,127.5856
37.0450,127.5857
37.0451,127.5866
37.0447,127.5870
37.0448,127.5867
37.0442,127.5862
37.0457,127.5866
37.0460,127.5868
37.0464,127.5866
37.0466,127.5862
37.0466,127.5859
37.0473,127.5858
37.0456,127.5872
37.0455,127.5877
37.0460,127.5875
37.0472,127.5955
37.0477,127.5954
37.0470,127.5956
37.0560,127.5933
37.0561,127.5925
37.0529,127.5916
37.0535,127.5939
37.0525,127.5944
37.0466,127.5920
37.0467,127.5932
37.0467,127.5942
37.0465,127.5945
37.0462,127.5942
37.0467,127.5951
37.0466,127.5954
37.0469,127.5943
37.0473,127.5945
37.0479,127.5947
37.0483,127.5949
37.0483,127.5944
37.0486,127.5943
37.0492,127.5949
37.0463,127.5965
37.0454,127.5969
37.0472,127.5971
37.0499,127.5950
37.0500,127.5960
37.0481,127.5965
37.0352,127.6134
37.0355,127.6137
37.0364,127.6142
37.0354,127.6132
37.0353,127.6123
37.0364,127.6112
37.0348,127.6139
37.0349,127.6141
37.0352,127.6143
37.0345,127.6141
37.0344,127.6147
37.0347,127.6147
37.0343,127.6167
37.0353,127.6178
37.0360,127.6186
37.0341,127.6151
37.0338,127.6141
37.0332,127.6122
37.0331,127.6114
37.0332,127.6112
37.0329,127.6104
37.0319,127.6117
37.0318,127.6108
37.0317,127.6101
37.0316,127.6093
37.0313,127.6112
37.0308,127.6109
37.0301,127.6105
37.0296,127.6102
37.0293,127.6099
37.0292,127.6092
37.0297,127.6095
37.0298,127.6099
37.0302,127.6101
37.0307,127.6101
37.0312,127.6100
37.0313,127.6107
37.0303,127.6096
37.0304,127.6090
37.0307,127.6092
37.0311,127.6091
37.0310,127.6086
37.0305,127.6085
37.0299,127.6090
37.0296,127.6088
37.0297,127.6084
37.0299,127.6078
37.0303,127.6080
37.0294,127.6072
37.0294,127.6075
37.0294,127.6078
37.0292,127.6083
37.0290,127.6082
37.0285,127.6078
37.0281,127.6084
37.0283,127.6069
37.0263,127.6062
37.0262,127.6069
37.0278,127.6094
37.0277,127.6095
37.0286,127.6091
37.0303,127.6213
37.0315,127.6235
37.0298,127.6201
37.0286,127.6194
37.0269,127.6196
37.0285,127.6227
37.0269,127.6236
37.0264,127.6235
37.0260,127.6236
37.0258,127.6281
37.0260,127.6289
37.0263,127.6294
37.0266,127.6300
37.0287,127.6328
37.0291,127.6329
37.0240,127.6275
37.0239,127.6335
37.0232,127.6315
37.0230,127.6322
37.0230,127.6330
37.0231,127.6335
37.0160,127.6346
37.0159,127.6341
37.0160,127.6351
37.0169,127.6342
37.0170,127.6332
37.0160,127.6337
37.0534,127.6390
37.0529,127.6374
37.0521,127.6367
37.0519,127.6363
37.0516,127.6359
37.0507,127.6400
37.0501,127.6397
37.0469,127.6393
37.0462,127.6382
37.0459,127.6390
37.0460,127.6361
37.0465,127.6453
37.0464,127.6458
37.0472,127.6464
37.0458,127.6463
37.0458,127.6480
37.0454,127.6477
37.0453,127.6473
37.0452,127.6469
37.0446,127.6471
37.0440,127.6473
37.0313,127.6379
37.0315,127.6362
37.0316,127.6360
37.0313,127.6351
37.0322,127.6364
37.0320,127.6366
37.0284,127.6335
37.0309,127.6311
37.0310,127.6319
37.0305,127.6318
37.0303,127.6310
37.0298,127.6320
37.0297,127.6323
37.0151,127.6343
37.0146,127.6345
37.0124,127.6478
37.0126,127.6486
37.0126,127.6503
37.0130,127.6516
37.0115,127.6482
37.0111,127.6463
37.0013,127.6550
37.0006,127.6549
37.0000,127.6553
37.0287,127.5718
37.0279,127.5734
37.0273,127.5679
37.0271,127.5670
37.0271,127.5665
37.0266,127.5668
37.0267,127.5672
37.0262,127.5675
37.0254,127.5687
37.0139,127.6360
37.0128,127.6400
37.0128,127.6403
37.0115,127.6413
37.0114,127.6403
37.0112,127.6400
37.0114,127.6395
37.0104,127.6388
37.0143,127.6416
37.0143,127.6422
37.0126,127.6450
37.0128,127.6464
37.0133,127.6468
37.0139,127.6472
37.0219,127.6199
37.0182,127.6200
37.0169,127.6204
37.0164,127.6203
37.0170,127.6346
37.0169,127.6351
37.0165,127.6357
37.0169,127.6361
37.0172,127.6364
37.0175,127.6374
37.0179,127.6377
37.0183,127.6382
37.0186,127.6388
37.0186,127.6395
37.0188,127.6407
37.0189,127.6410
37.0004,127.6545
36.9998,127.6545
36.9993,127.6536
36.9993,127.6531
36.9989,127.6519
36.9979,127.6517
36.9971,127.6521
36.9988,127.6513
36.9991,127.6511
36.9987,127.6508
36.9984,127.6504
36.9978,127.6501
36.9991,127.6496
36.9998,127.6488
37.0000,127.6520
37.0336,127.5742
37.0370,127.5707
37.0369,127.5714
37.0365,127.5675
37.0380,127.5679
37.0383,127.5658
37.0384,127.5653
37.0381,127.5650
37.0385,127.5648
37.0386,127.5644
37.0384,127.5641
37.0384,127.5645
37.0387,127.5638
37.0391,127.5633
37.0390,127.5644
37.0396,127.5657
37.0400,127.5663
37.0406,127.5669
37.0414,127.5673
37.0392,127.5654
37.0390,127.5649
37.0253,127.5693
37.0247,127.5685
37.0245,127.5682
37.0242,127.5679
37.0202,127.5749
37.0313,127.5591
37.0384,127.6533
37.0386,127.6534
37.0386,127.6537
37.0388,127.6541
37.0174,127.6387
37.0192,127.6412
37.0195,127.6417
37.0202,127.6424
37.0197,127.6424
37.0204,127.6431
37.0199,127.6428
37.0201,127.6433
37.0200,127.6450
37.0210,127.6430
37.0199,127.6448
37.0188,127.6476
37.0194,127.6453
37.0192,127.6462
37.0190,127.6471
37.0209,127.6472
37.0093,127.6450
37.0090,127.6447
37.0085,127.6444
37.0083,127.6444
37.0083,127.6449
37.0088,127.6448
37.0085,127.6452
37.0086,127.6459
37.0052,127.6471
37.0054,127.6470
37.0049,127.6468
37.0046,127.6468
37.0041,127.6479
37.0024,127.6484
37.0217,127.6029
37.0213,127.6034
37.0205,127.6024
37.0155,127.6013
37.0149,127.6012
37.0150,127.6017
37.0144,127.6012
37.0145,127.6017
37.0140,127.6012
37.0137,127.6015
37.0138,127.6018
37.0134,127.6016
37.0131,127.6016
37.0131,127.6010
37.0125,127.6019
37.0115,127.6021
37.0110,127.6025
37.0104,127.6028
37.0107,127.6030
37.0113,127.6001
37.0127,127.6006
37.0166,127.5731
37.0160,127.5728
37.0309,127.5586
37.0307,127.5581
37.0305,127.5578
37.0301,127.5576
37.0299,127.5571
37.0295,127.5568
37.0305,127.5572
37.0302,127.5563
37.0315,127.5569
37.0318,127.5566
37.0316,127.5574
37.0321,127.5575
37.0308,127.5576
37.0318,127.5593
37.0162,127.5736
37.0395,127.5643
37.0393,127.5650
37.0387,127.5711
37.0381,127.5737
37.0386,127.5742
37.0265,127.5676
37.0280,127.6087
37.0272,127.6106
37.0272,127.6100
37.0268,127.6103
37.0337,127.6140
37.0339,127.6148
37.0336,127.6138
37.0336,127.6137
37.0335,127.6135
37.0334,127.6133
37.0276,127.6192
37.0334,127.6081
37.0182,127.5979
37.0192,127.5953
37.0197,127.5918
37.0200,127.5919
37.0208,127.5922
37.0218,127.5932
37.0215,127.5924
37.0213,127.5919
37.0212,127.5915
37.0217,127.5914
37.0219,127.5921
37.0223,127.5924
37.0228,127.5922
37.0174,127.5917
37.0150,127.5900
37.0199,127.5866
37.0202,127.5863
37.0232,127.5901
37.0220,127.5850
37.0223,127.5852
37.0245,127.5863
37.0262,127.5843
37.0263,127.5834
37.0167,127.5736
37.0316,127.6069
37.0150,127.5730
37.0156,127.5726
37.0156,127.5736
37.0153,127.5731
37.0153,127.5734
37.0231,127.5804
37.0219,127.5824
37.0319,127.6041
37.0335,127.6041
37.0328,127.6051
37.0308,127.6013
37.0313,127.6005
37.0315,127.6021
37.0356,127.6073
37.0357,127.6077
37.0362,127.6045
37.0392,127.6046
37.0392,127.6048
37.0407,127.6040
37.0426,127.6035
37.0429,127.6044
37.0433,127.6053
37.0441,127.6059
37.0476,127.6029
37.0483,127.5885
37.0481,127.5893
37.0475,127.5902
37.0466,127.5895
37.0453,127.5850
37.0455,127.5836
37.0352,127.6109
37.0353,127.6119
37.0503,127.6122
37.0504,127.6134
37.0512,127.6167
37.0515,127.6165
37.0574,127.6118
37.0577,127.6122
37.0580,127.6124
37.0583,127.5929
37.0581,127.5922
37.0576,127.5918
37.0316,127.5948
37.0334,127.6034
37.0447,127.5984
37.0326,127.6069
37.0323,127.6064
37.0572,127.5910
